feature,importance
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,91.6
CLOSED_DAYS_CREDIT_ENDDATE_MIN,91.48
CC_CNT_DRAWINGS_CURRENT_MEAN,90.4
PREV_NAME_YIELD_GROUP_low_normal_MEAN,89.16
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,89.12
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,88.84
PREV_NAME_YIELD_GROUP_low_action_MEAN,88.56
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,88.2
INSTAL_COUNT,87.92
NEW_RATIO_PREV_DAYS_DECISION_MIN,87.24
PREV_RATE_DOWN_PAYMENT_MAX,87.2
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,87.16
APPROVED_AMT_APPLICATION_MIN,87.08
APPROVED_AMT_APPLICATION_MAX,85.96
INSTAL_PAYMENT_DIFF_VAR,85.44
DEF_30_CNT_SOCIAL_CIRCLE,85.4
BURO_CREDIT_TYPE_Consumer credit_MEAN,84.6
PREV_NAME_YIELD_GROUP_XNA_MEAN,83.88
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,83.56
APPROVED_AMT_DOWN_PAYMENT_MEAN,82.88
PREV_CNT_PAYMENT_SUM,82.84
BURO_CREDIT_ACTIVE_Closed_MEAN,82.48
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,82.36
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,82.28
PREV_NAME_CLIENT_TYPE_New_MEAN,81.48
FLAG_WORK_PHONE,81.36
NEW_RATIO_PREV_HOUR_APPR_PROCESS_START_MEAN,80.52
CC_AMT_PAYMENT_CURRENT_MEAN,79.72
PREV_AMT_GOODS_PRICE_MEAN,78.8
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,78.16
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,77.28
NEW_RATIO_PREV_AMT_ANNUITY_MAX,76.32
APPROVED_RATE_DOWN_PAYMENT_MAX,76.12
PREV_AMT_CREDIT_MAX,76.0
PREV_CHANNEL_TYPE_Country-wide_MEAN,76.0
BURO_CREDIT_TYPE_Mortgage_MEAN,75.84
REFUSED_APP_CREDIT_PERC_MIN,75.44
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,75.12
BURO_STATUS_X_MEAN_MEAN,74.8
YEARS_BEGINEXPLUATATION_MODE,74.64
NEW_RATIO_PREV_CNT_PAYMENT_SUM,74.44
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,74.04
REFUSED_TIME_DECAYED_HUMAN_EVAL_SUM,74.04
NEW_DOC_IND_KURT,73.8
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,73.36
APPROVED_RATE_DOWN_PAYMENT_MEAN,73.12
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,71.52
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,71.4
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,71.32
PREV_HOUR_APPR_PROCESS_START_MAX,70.84
REFUSED_AMT_ANNUITY_MIN,70.68
BURO_STATUS_1_MEAN_MEAN,70.68
NEW_RATIO_PREV_APP_CREDIT_PERC_MAX,70.68
APPROVED_HOUR_APPR_PROCESS_START_MAX,70.56
NAME_EDUCATION_TYPE_Secondary / secondary special,68.96
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,68.16
CLOSED_MONTHS_BALANCE_SIZE_MEAN,68.12
APPROVED_AMT_CREDIT_MEAN,68.04
POS_SK_DPD_DEF_MAX,67.88
POS_SK_DPD_MEAN,67.88
NEW_RATIO_PREV_APP_CREDIT_PERC_MEAN,67.72
BURO_MONTHS_BALANCE_SIZE_SUM,67.6
REFUSED_DAYS_DECISION_MAX,67.16
APPROVED_AMT_APPLICATION_MEAN,66.84
BURO_MONTHS_BALANCE_SIZE_MEAN,66.64
NEW_RATIO_PREV_AMT_ANNUITY_MIN,66.6
YEARS_BEGINEXPLUATATION_MEDI,66.28
REFUSED_AMT_CREDIT_MIN,66.16
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,65.24
REFUSED_HOUR_APPR_PROCESS_START_MEAN,65.0
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,64.92
BURO_STATUS_C_MEAN_MEAN,64.24
NEW_RATIO_PREV_CNT_PAYMENT_MEAN,64.04
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,63.8
NEW_RATIO_PREV_DAYS_DECISION_MEAN,63.64
BURO_CREDIT_ACTIVE_Active_MEAN,63.32
APARTMENTS_MODE,63.0
NEW_RATIO_PREV_HOUR_APPR_PROCESS_START_MIN,62.16
NEW_RATIO_PREV_AMT_ANNUITY_MEAN,61.6
REFUSED_DAYS_DECISION_MIN,61.44
LANDAREA_MODE,61.36
APPROVED_AMT_GOODS_PRICE_MEAN,60.96
PREV_AMT_CREDIT_MIN,60.48
PREV_CHANNEL_TYPE_Stone_MEAN,60.44
REFUSED_DAYS_DECISION_MEAN,59.68
PREV_NAME_TYPE_SUITE_Family_MEAN,59.08
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,58.32
LANDAREA_AVG,58.12
NEW_RATIO_PREV_HOUR_APPR_PROCESS_START_MAX,58.04
FLAG_DOCUMENT_3,58.0
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,57.92
LIVINGAREA_MODE,57.8
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,57.8
PREV_RATE_DOWN_PAYMENT_MIN,57.28
PREV_AMT_APPLICATION_MIN,55.92
NEW_RATIO_PREV_AMT_GOODS_PRICE_MEAN,55.16
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,55.12
REG_CITY_NOT_LIVE_CITY,54.96
APARTMENTS_AVG,54.8
NEW_DOC_IND_STD,54.6
OBS_60_CNT_SOCIAL_CIRCLE,54.56
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,54.12
ORGANIZATION_TYPE_Self-employed,53.96
CC_CNT_DRAWINGS_CURRENT_MAX,53.92
BURO_AMT_ANNUITY_MEAN,53.64
YEARS_BEGINEXPLUATATION_AVG,53.6
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,53.52
REFUSED_APP_CREDIT_PERC_MEAN,53.24
ACTIVE_MONTHS_BALANCE_SIZE_SUM,53.16
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,53.08
DEF_60_CNT_SOCIAL_CIRCLE,52.88
LIVINGAREA_AVG,52.08
REFUSED_APP_CREDIT_PERC_VAR,51.92
PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,51.56
CC_AMT_PAYMENT_CURRENT_VAR,51.56
AMT_REQ_CREDIT_BUREAU_YEAR,51.56
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,50.96
PREV_AMT_APPLICATION_MAX,50.92
CLOSED_AMT_ANNUITY_MAX,50.8
CC_AMT_INST_MIN_REGULARITY_VAR,50.76
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,50.56
BASEMENTAREA_AVG,49.68
PREV_NAME_PORTFOLIO_Cash_MEAN,49.64
NEW_RATIO_PREV_AMT_CREDIT_MIN,49.48
BURO_CREDIT_TYPE_Car loan_MEAN,49.44
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,49.4
APPROVED_HOUR_APPR_PROCESS_START_MIN,49.0
AMT_REQ_CREDIT_BUREAU_QRT,48.72
BURO_AMT_ANNUITY_MAX,48.16
CLOSED_MONTHS_BALANCE_SIZE_SUM,48.0
BASEMENTAREA_MODE,47.84
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,47.72
APPROVED_RATE_DOWN_PAYMENT_MIN,47.08
NEW_RATIO_PREV_AMT_CREDIT_MAX,47.08
PREV_CHANNEL_TYPE_Contact center_MEAN,46.96
APPROVED_AMT_DOWN_PAYMENT_MIN,46.92
PREV_CODE_REJECT_REASON_SCO_MEAN,46.64
ACTIVE_AMT_ANNUITY_MEAN,46.56
NEW_RATIO_PREV_AMT_GOODS_PRICE_MIN,46.52
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,46.52
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,46.44
NEW_RATIO_BURO_MONTHS_BALANCE_SIZE_SUM,46.44
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,46.32
NEW_RATIO_PREV_APP_CREDIT_PERC_MIN,46.04
ACTIVE_AMT_ANNUITY_MAX,45.96
APARTMENTS_MEDI,45.96
NONLIVINGAREA_AVG,45.96
NEW_RATIO_PREV_APP_CREDIT_PERC_VAR,45.92
NONLIVINGAREA_MODE,45.8
NEW_INC_BY_ORG,45.64
OBS_30_CNT_SOCIAL_CIRCLE,45.6
PREV_CODE_REJECT_REASON_XAP_MEAN,45.52
CC_AMT_PAYMENT_CURRENT_SUM,44.56
LANDAREA_MEDI,44.48
APPROVED_AMT_GOODS_PRICE_MAX,44.04
NAME_INCOME_TYPE_Working,44.0
LIVINGAREA_MEDI,43.84
NEW_RATIO_BURO_MONTHS_BALANCE_MIN_MIN,43.72
PREV_AMT_DOWN_PAYMENT_MIN,43.68
PREV_NAME_PORTFOLIO_POS_MEAN,43.64
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,43.56
POS_NAME_CONTRACT_STATUS_Signed_MEAN,43.48
PREV_HOUR_APPR_PROCESS_START_MIN,42.76
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,42.72
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,42.6
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,42.08
NEW_RATIO_BURO_MONTHS_BALANCE_SIZE_MEAN,42.04
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,41.2
NEW_RATIO_PREV_AMT_APPLICATION_MEAN,41.08
BURO_AMT_CREDIT_SUM_LIMIT_SUM,40.88
NEW_RATIO_PREV_AMT_APPLICATION_MIN,40.88
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,40.8
PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,40.32
PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,40.2
NEW_RATIO_PREV_AMT_GOODS_PRICE_MAX,40.16
REFUSED_AMT_ANNUITY_MAX,40.16
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,40.0
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,39.8
CLOSED_AMT_ANNUITY_MEAN,39.56
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,39.4
REFUSED_AMT_ANNUITY_MEAN,39.2
PREV_PRODUCT_COMBINATION_Cash_MEAN,39.08
REFUSED_CNT_PAYMENT_MEAN,39.04
PREV_NAME_PORTFOLIO_XNA_MEAN,38.72
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,38.56
CC_AMT_PAYMENT_CURRENT_MAX,38.52
PREV_NAME_PORTFOLIO_Cards_MEAN,38.36
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,38.28
COMMONAREA_MEDI,38.04
BASEMENTAREA_MEDI,37.8
CC_AMT_DRAWINGS_POS_CURRENT_SUM,37.44
ORGANIZATION_TYPE_Construction,37.24
BURO_MONTHS_BALANCE_MIN_MIN,36.72
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,36.72
REFUSED_AMT_GOODS_PRICE_MIN,36.6
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,36.08
COMMONAREA_MODE,35.92
NEW_RATIO_BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,35.88
ENTRANCES_AVG,35.84
PREV_CODE_REJECT_REASON_HC_MEAN,35.8
REFUSED_AMT_GOODS_PRICE_MEAN,35.52
COMMONAREA_AVG,35.48
ORGANIZATION_TYPE_Business Entity Type 3,35.2
"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN",34.76
PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,34.68
CC_AMT_BALANCE_MEAN,34.64
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,34.6
CC_AMT_PAYMENT_CURRENT_MIN,34.44
OCCUPATION_TYPE_Drivers,34.4
REFUSED_APP_CREDIT_PERC_MAX,34.36
OCCUPATION_TYPE_Core staff,34.12
LIVINGAPARTMENTS_AVG,34.08
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,33.88
POS_SK_DPD_MAX,33.48
CC_AMT_DRAWINGS_CURRENT_MEAN,33.28
ACTIVE_MONTHS_BALANCE_MIN_MIN,33.24
YEARS_BUILD_MODE,32.96
NONLIVINGAREA_MEDI,32.4
REFUSED_AMT_APPLICATION_MIN,32.28
ORGANIZATION_TYPE_Transport: type 3,32.24
CC_AMT_DRAWINGS_CURRENT_VAR,32.16
CC_AMT_BALANCE_MIN,31.96
REFUSED_HOUR_APPR_PROCESS_START_MIN,31.68
CLOSED_MONTHS_BALANCE_MIN_MIN,31.48
NEW_RATIO_PREV_AMT_APPLICATION_MAX,31.4
NEW_RATIO_BURO_AMT_CREDIT_SUM_LIMIT_MEAN,31.16
NAME_INCOME_TYPE_State servant,30.96
ORGANIZATION_TYPE_Military,30.88
LIVINGAPARTMENTS_MODE,30.72
FLOORSMAX_AVG,30.72
POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,30.64
CC_CNT_DRAWINGS_POS_CURRENT_VAR,30.4
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,30.12
NEW_RATIO_PREV_AMT_CREDIT_MEAN,29.72
CC_AMT_BALANCE_VAR,29.68
CC_AMT_DRAWINGS_CURRENT_SUM,29.48
CC_CNT_DRAWINGS_CURRENT_SUM,29.2
REFUSED_CNT_PAYMENT_SUM,28.8
PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN,28.56
ORGANIZATION_TYPE_School,28.28
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,28.28
PREV_AMT_GOODS_PRICE_MAX,28.08
YEARS_BUILD_AVG,27.4
PREV_PRODUCT_COMBINATION_Card Street_MEAN,27.4
CC_CNT_DRAWINGS_POS_CURRENT_MAX,27.4
LIVINGAPARTMENTS_MEDI,27.12
PREV_CODE_REJECT_REASON_LIMIT_MEAN,26.92
REFUSED_AMT_APPLICATION_MAX,26.68
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,26.52
NONLIVINGAPARTMENTS_AVG,26.48
PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,26.36
REFUSED_AMT_CREDIT_MAX,26.12
NEW_LIVE_IND_KURT,25.96
CC_AMT_RECIVABLE_MEAN,25.16
ORGANIZATION_TYPE_Industry: type 9,25.12
CC_AMT_DRAWINGS_POS_CURRENT_MAX,24.52
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,24.44
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,24.28
REFUSED_AMT_CREDIT_MEAN,24.12
CC_AMT_INST_MIN_REGULARITY_SUM,24.12
NEW_RATIO_BURO_AMT_ANNUITY_MEAN,23.88
OCCUPATION_TYPE_Laborers,23.84
"WALLSMATERIAL_MODE_Stone, brick",23.8
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,23.68
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,23.64
BURO_CREDIT_ACTIVE_Sold_MEAN,23.4
CC_AMT_DRAWINGS_CURRENT_MAX,23.36
CC_AMT_BALANCE_MAX,23.28
CC_SK_DPD_DEF_MEAN,23.28
PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN,23.08
CC_AMT_DRAWINGS_POS_CURRENT_VAR,22.92
CC_CNT_INSTALMENT_MATURE_CUM_VAR,22.84
PREV_CHANNEL_TYPE_Regional / Local_MEAN,22.24
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,22.16
REFUSED_AMT_APPLICATION_MEAN,22.12
WEEKDAY_APPR_PROCESS_START_MONDAY,21.68
PREV_CODE_REJECT_REASON_SCOFR_MEAN,21.52
OCCUPATION_TYPE_High skill tech staff,21.0
ENTRANCES_MEDI,20.84
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,20.68
REFUSED_HOUR_APPR_PROCESS_START_MAX,20.6
CC_AMT_RECIVABLE_MIN,20.48
ENTRANCES_MODE,20.44
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,20.24
REFUSED_RATE_DOWN_PAYMENT_MAX,20.16
CC_AMT_RECIVABLE_VAR,19.88
FLOORSMIN_AVG,19.8
NAME_HOUSING_TYPE_Office apartment,19.76
INSTAL_PAYMENT_PERC_MAX,19.76
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,19.6
CC_AMT_INST_MIN_REGULARITY_MEAN,19.48
AMT_REQ_CREDIT_BUREAU_MON,19.44
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,19.08
CC_SK_DPD_SUM,18.96
YEARS_BUILD_MEDI,18.84
NEW_RATIO_PREV_AMT_DOWN_PAYMENT_MAX,18.76
POS_COUNT,18.24
FLAG_PHONE,18.12
REFUSED_AMT_DOWN_PAYMENT_MAX,18.12
FLAG_DOCUMENT_8,18.12
REFUSED_AMT_GOODS_PRICE_MAX,17.92
OCCUPATION_TYPE_Accountants,17.88
PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,17.56
CC_AMT_RECIVABLE_MAX,17.48
REGION_RATING_CLIENT,17.4
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,17.4
NEW_RATIO_BURO_AMT_ANNUITY_MAX,16.84
PREV_NAME_TYPE_SUITE_Children_MEAN,16.8
ACTIVE_MONTHS_BALANCE_MAX_MAX,16.64
ELEVATORS_AVG,16.44
NEW_RATIO_PREV_AMT_DOWN_PAYMENT_MEAN,16.24
NEW_LIVE_IND_SUM,15.88
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,15.72
LIVE_CITY_NOT_WORK_CITY,15.72
CC_CNT_DRAWINGS_POS_CURRENT_SUM,15.36
OCCUPATION_TYPE_Medicine staff,15.36
CC_AMT_INST_MIN_REGULARITY_MAX,15.24
CNT_FAM_MEMBERS,15.24
CC_CNT_INSTALMENT_MATURE_CUM_SUM,14.84
CC_MONTHS_BALANCE_SUM,14.52
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,14.44
REFUSED_RATE_DOWN_PAYMENT_MIN,14.04
ORGANIZATION_TYPE_Medicine,13.96
FLOORSMIN_MODE,13.92
CLOSED_MONTHS_BALANCE_MAX_MAX,13.64
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,13.6
NEW_RATIO_PREV_RATE_DOWN_PAYMENT_MEAN,13.24
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,13.24
CC_MONTHS_BALANCE_VAR,13.2
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,13.16
CC_MONTHS_BALANCE_MEAN,12.92
CC_NAME_CONTRACT_STATUS_Active_SUM,12.68
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,12.56
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,12.44
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,12.36
