feature,importance
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,124.88
NEW_RATIO_BURO_DAYS_CREDIT_MIN,123.54
BURO_DAYS_CREDIT_MIN,122.54
CC_CNT_DRAWINGS_CURRENT_VAR,122.3
INSTAL_AMT_INSTALMENT_MEAN,121.74
APPROVED_AMT_CREDIT_MIN,121.1
NAME_FAMILY_STATUS_Married,120.88
APPROVED_AMT_ANNUITY_MAX,120.38
BURO_AMT_CREDIT_SUM_DEBT_SUM,118.86
HOUR_APPR_PROCESS_START,118.7
NEW_RATIO_BURO_DAYS_CREDIT_VAR,117.54
BURO_CREDIT_TYPE_Credit card_MEAN,117.22
APPROVED_APP_CREDIT_PERC_MAX,116.88
TOTALAREA_MODE,116.04
INSTAL_PAYMENT_PERC_VAR,115.9
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,115.84
PREV_RATE_DOWN_PAYMENT_MEAN,115.68
NEW_RATIO_PREV_DAYS_DECISION_MAX,115.12
NEW_RATIO_PREV_TIME_DECAYED_HUMAN_EVAL_SUM,113.48
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,112.92
CLOSED_DAYS_CREDIT_MEAN,112.12
PREV_NAME_YIELD_GROUP_middle_MEAN,112.04
PREV_AMT_ANNUITY_MAX,111.68
BURO_CREDIT_TYPE_Microloan_MEAN,111.1
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,109.22
PREV_AMT_DOWN_PAYMENT_MEAN,109.02
BURO_DAYS_CREDIT_ENDDATE_MIN,108.92
REGION_RATING_CLIENT_W_CITY,106.46
APPROVED_AMT_GOODS_PRICE_MIN,106.0
APPROVED_DAYS_DECISION_MIN,105.82
PREV_AMT_CREDIT_MEAN,105.66
BURO_AMT_CREDIT_SUM_DEBT_MAX,105.12
PREV_AMT_GOODS_PRICE_MIN,103.52
PREV_DAYS_DECISION_MIN,101.26
CLOSED_DAYS_CREDIT_MIN,100.58
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,98.8
PREV_NAME_YIELD_GROUP_low_normal_MEAN,98.44
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,96.96
NEW_RATIO_PREV_DAYS_DECISION_MIN,96.92
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,96.26
CLOSED_DAYS_CREDIT_ENDDATE_MIN,96.12
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,95.86
INSTAL_COUNT,95.3
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,95.06
PREV_AMT_APPLICATION_MEAN,95.06
APPROVED_AMT_APPLICATION_MIN,94.58
CC_CNT_DRAWINGS_CURRENT_MEAN,94.52
PREV_RATE_DOWN_PAYMENT_MAX,94.4
PREV_NAME_YIELD_GROUP_low_action_MEAN,93.48
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,92.86
BURO_CREDIT_TYPE_Consumer credit_MEAN,92.54
NAME_EDUCATION_TYPE_Higher education,92.34
NEW_RATIO_PREV_HOUR_APPR_PROCESS_START_MEAN,90.4
BURO_CREDIT_ACTIVE_Closed_MEAN,88.98
INSTAL_PAYMENT_DIFF_VAR,88.4
APPROVED_AMT_APPLICATION_MAX,88.38
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,88.32
PREV_CNT_PAYMENT_SUM,88.18
PREV_NAME_YIELD_GROUP_XNA_MEAN,87.66
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,86.94
DEF_30_CNT_SOCIAL_CIRCLE,86.36
PREV_CHANNEL_TYPE_Country-wide_MEAN,85.94
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,85.82
APPROVED_AMT_DOWN_PAYMENT_MEAN,85.14
NEW_RATIO_PREV_AMT_ANNUITY_MAX,84.46
PREV_AMT_GOODS_PRICE_MEAN,84.24
PREV_AMT_CREDIT_MAX,84.02
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,82.5
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,82.46
APPROVED_RATE_DOWN_PAYMENT_MAX,82.18
PREV_NAME_CLIENT_TYPE_New_MEAN,82.12
CC_AMT_PAYMENT_CURRENT_MEAN,81.84
FLAG_WORK_PHONE,81.64
YEARS_BEGINEXPLUATATION_MODE,80.84
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,80.36
APPROVED_RATE_DOWN_PAYMENT_MEAN,80.34
BURO_STATUS_X_MEAN_MEAN,79.24
NEW_RATIO_PREV_CNT_PAYMENT_SUM,78.96
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,78.78
REFUSED_APP_CREDIT_PERC_MIN,78.32
NEW_RATIO_PREV_APP_CREDIT_PERC_MAX,78.18
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,77.7
NEW_RATIO_PREV_APP_CREDIT_PERC_MEAN,77.36
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,77.1
APPROVED_AMT_CREDIT_MEAN,76.72
BURO_CREDIT_TYPE_Mortgage_MEAN,76.34
BURO_STATUS_1_MEAN_MEAN,76.34
REFUSED_TIME_DECAYED_HUMAN_EVAL_SUM,76.0
PREV_HOUR_APPR_PROCESS_START_MAX,75.56
APPROVED_HOUR_APPR_PROCESS_START_MAX,75.18
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,73.66
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,73.44
BURO_MONTHS_BALANCE_SIZE_SUM,73.44
NEW_DOC_IND_KURT,73.34
REFUSED_AMT_ANNUITY_MIN,73.28
REFUSED_DAYS_DECISION_MAX,72.44
YEARS_BEGINEXPLUATATION_MEDI,72.26
POS_SK_DPD_MEAN,71.9
BURO_MONTHS_BALANCE_SIZE_MEAN,71.82
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,71.28
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,70.88
PREV_AMT_CREDIT_MIN,70.54
NEW_RATIO_PREV_AMT_ANNUITY_MIN,70.36
REFUSED_AMT_CREDIT_MIN,70.3
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,70.22
APPROVED_AMT_APPLICATION_MEAN,69.92
NEW_RATIO_PREV_HOUR_APPR_PROCESS_START_MIN,69.72
POS_SK_DPD_DEF_MAX,69.32
BURO_STATUS_C_MEAN_MEAN,68.84
NAME_EDUCATION_TYPE_Secondary / secondary special,68.62
BURO_CREDIT_ACTIVE_Active_MEAN,68.46
LANDAREA_MODE,68.2
CLOSED_MONTHS_BALANCE_SIZE_MEAN,67.86
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,67.68
PREV_NAME_TYPE_SUITE_Family_MEAN,67.6
REFUSED_DAYS_DECISION_MIN,66.9
REFUSED_HOUR_APPR_PROCESS_START_MEAN,66.84
NEW_RATIO_PREV_DAYS_DECISION_MEAN,66.34
NEW_RATIO_PREV_CNT_PAYMENT_MEAN,66.2
NEW_RATIO_PREV_AMT_ANNUITY_MEAN,66.16
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,66.04
APARTMENTS_MODE,66.0
APPROVED_AMT_GOODS_PRICE_MEAN,65.62
PREV_CHANNEL_TYPE_Stone_MEAN,64.78
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,64.26
LANDAREA_AVG,63.66
NEW_RATIO_PREV_HOUR_APPR_PROCESS_START_MAX,62.78
CC_AMT_PAYMENT_CURRENT_VAR,62.58
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,62.06
PREV_RATE_DOWN_PAYMENT_MIN,61.58
REFUSED_DAYS_DECISION_MEAN,61.28
LIVINGAREA_MODE,60.94
FLAG_DOCUMENT_3,60.76
PREV_AMT_APPLICATION_MIN,60.54
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,59.98
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,59.68
OBS_60_CNT_SOCIAL_CIRCLE,59.12
NEW_RATIO_PREV_AMT_GOODS_PRICE_MEAN,59.1
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,58.9
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,58.38
PREV_NAME_PORTFOLIO_Cash_MEAN,57.64
BURO_AMT_ANNUITY_MEAN,57.34
APARTMENTS_AVG,57.06
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,56.9
ORGANIZATION_TYPE_Self-employed,56.86
BASEMENTAREA_MODE,56.52
NEW_DOC_IND_STD,56.44
YEARS_BEGINEXPLUATATION_AVG,56.36
LIVINGAREA_AVG,56.22
REFUSED_APP_CREDIT_PERC_MEAN,56.1
PREV_AMT_APPLICATION_MAX,55.74
BASEMENTAREA_AVG,55.52
REG_CITY_NOT_LIVE_CITY,55.46
APPROVED_RATE_DOWN_PAYMENT_MIN,54.92
DEF_60_CNT_SOCIAL_CIRCLE,54.88
CLOSED_AMT_ANNUITY_MAX,54.82
ACTIVE_MONTHS_BALANCE_SIZE_SUM,54.74
CLOSED_MONTHS_BALANCE_SIZE_SUM,54.68
PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,54.66
AMT_REQ_CREDIT_BUREAU_YEAR,54.64
CC_CNT_DRAWINGS_CURRENT_MAX,53.94
APARTMENTS_MEDI,53.9
NEW_RATIO_PREV_AMT_CREDIT_MIN,53.76
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,53.22
REFUSED_APP_CREDIT_PERC_VAR,53.04
BURO_CREDIT_TYPE_Car loan_MEAN,52.58
APPROVED_AMT_DOWN_PAYMENT_MIN,52.5
NONLIVINGAREA_AVG,52.44
BURO_AMT_ANNUITY_MAX,52.1
PREV_AMT_DOWN_PAYMENT_MIN,52.1
PREV_CHANNEL_TYPE_Contact center_MEAN,51.94
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,51.8
APPROVED_HOUR_APPR_PROCESS_START_MIN,51.8
NEW_RATIO_PREV_APP_CREDIT_PERC_VAR,51.66
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,51.62
AMT_REQ_CREDIT_BUREAU_QRT,51.58
CC_AMT_INST_MIN_REGULARITY_VAR,51.42
NONLIVINGAREA_MODE,51.32
OBS_30_CNT_SOCIAL_CIRCLE,51.22
NEW_RATIO_PREV_AMT_GOODS_PRICE_MIN,51.02
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,51.0
LANDAREA_MEDI,50.96
NEW_RATIO_BURO_MONTHS_BALANCE_SIZE_SUM,50.74
NEW_RATIO_PREV_AMT_CREDIT_MAX,50.4
ACTIVE_AMT_ANNUITY_MEAN,50.24
PREV_NAME_PORTFOLIO_POS_MEAN,50.16
NEW_RATIO_PREV_APP_CREDIT_PERC_MIN,50.04
NEW_RATIO_BURO_MONTHS_BALANCE_MIN_MIN,49.98
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,49.9
NEW_INC_BY_ORG,49.86
LIVINGAREA_MEDI,49.36
PREV_CODE_REJECT_REASON_XAP_MEAN,49.16
APPROVED_AMT_GOODS_PRICE_MAX,48.54
POS_NAME_CONTRACT_STATUS_Signed_MEAN,48.34
PREV_CODE_REJECT_REASON_SCO_MEAN,48.26
NEW_RATIO_BURO_MONTHS_BALANCE_SIZE_MEAN,48.04
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,47.9
ACTIVE_AMT_ANNUITY_MAX,47.52
PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,47.46
CC_AMT_PAYMENT_CURRENT_SUM,46.84
PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,46.66
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,46.52
REFUSED_AMT_ANNUITY_MEAN,46.26
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,46.18
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,45.94
PREV_HOUR_APPR_PROCESS_START_MIN,45.88
NEW_RATIO_PREV_AMT_GOODS_PRICE_MAX,45.76
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,45.66
PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN,45.36
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,45.3
PREV_NAME_PORTFOLIO_XNA_MEAN,45.26
ENTRANCES_AVG,45.24
REFUSED_AMT_ANNUITY_MAX,45.06
BURO_AMT_CREDIT_SUM_LIMIT_SUM,44.98
NAME_INCOME_TYPE_Working,44.86
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,44.1
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,44.04
PREV_PRODUCT_COMBINATION_Cash_MEAN,43.54
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,43.46
NEW_RATIO_PREV_AMT_APPLICATION_MIN,43.32
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,43.22
CC_AMT_PAYMENT_CURRENT_MAX,42.6
REFUSED_CNT_PAYMENT_MEAN,42.54
COMMONAREA_MODE,42.32
CLOSED_AMT_ANNUITY_MEAN,42.16
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,41.96
NEW_RATIO_PREV_AMT_APPLICATION_MEAN,41.94
CC_AMT_DRAWINGS_POS_CURRENT_SUM,41.64
COMMONAREA_MEDI,41.34
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,41.16
BASEMENTAREA_MEDI,40.12
BURO_MONTHS_BALANCE_MIN_MIN,39.72
REFUSED_AMT_GOODS_PRICE_MEAN,39.6
REFUSED_AMT_GOODS_PRICE_MIN,39.56
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,39.54
ORGANIZATION_TYPE_Business Entity Type 3,39.18
REFUSED_APP_CREDIT_PERC_MAX,39.14
PREV_NAME_PORTFOLIO_Cards_MEAN,38.9
NEW_RATIO_BURO_AMT_CREDIT_SUM_LIMIT_MEAN,38.84
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,38.64
ORGANIZATION_TYPE_Construction,38.62
COMMONAREA_AVG,38.58
PREV_CODE_REJECT_REASON_HC_MEAN,37.88
"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN",37.84
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,37.58
CC_AMT_PAYMENT_CURRENT_MIN,37.52
PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,37.2
NEW_RATIO_BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,37.1
POS_SK_DPD_MAX,37.02
ACTIVE_MONTHS_BALANCE_MIN_MIN,36.52
YEARS_BUILD_MODE,36.5
LIVINGAPARTMENTS_AVG,36.28
CC_AMT_BALANCE_MEAN,36.06
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,36.02
FLOORSMAX_AVG,35.64
REFUSED_HOUR_APPR_PROCESS_START_MIN,34.96
CC_CNT_DRAWINGS_POS_CURRENT_VAR,34.94
OCCUPATION_TYPE_Core staff,34.88
CC_AMT_DRAWINGS_CURRENT_MEAN,34.56
LIVINGAPARTMENTS_MODE,34.52
NEW_RATIO_PREV_AMT_CREDIT_MEAN,34.48
CLOSED_MONTHS_BALANCE_MIN_MIN,34.36
CC_CNT_DRAWINGS_CURRENT_SUM,34.08
REFUSED_AMT_APPLICATION_MIN,34.0
OCCUPATION_TYPE_Drivers,33.58
NONLIVINGAREA_MEDI,33.3
ORGANIZATION_TYPE_Transport: type 3,33.3
NEW_RATIO_PREV_AMT_APPLICATION_MAX,32.68
REFUSED_CNT_PAYMENT_SUM,32.62
NAME_INCOME_TYPE_State servant,32.58
CC_AMT_DRAWINGS_CURRENT_VAR,32.3
CC_AMT_BALANCE_MIN,32.16
CC_AMT_DRAWINGS_CURRENT_SUM,31.84
POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,31.76
ORGANIZATION_TYPE_Military,31.32
ENTRANCES_MEDI,31.18
REFUSED_AMT_CREDIT_MAX,30.68
PREV_AMT_GOODS_PRICE_MAX,30.66
CC_AMT_BALANCE_VAR,30.56
LIVINGAPARTMENTS_MEDI,30.22
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,30.08
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,29.88
PREV_CHANNEL_TYPE_Regional / Local_MEAN,29.5
ORGANIZATION_TYPE_School,29.26
CC_CNT_DRAWINGS_POS_CURRENT_MAX,28.98
"WALLSMATERIAL_MODE_Stone, brick",28.84
PREV_CODE_REJECT_REASON_LIMIT_MEAN,28.78
YEARS_BUILD_AVG,28.68
CC_MONTHS_BALANCE_VAR,28.56
PREV_PRODUCT_COMBINATION_Card Street_MEAN,28.3
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,28.26
CC_AMT_BALANCE_MAX,28.22
PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,27.78
NEW_LIVE_IND_KURT,27.44
NEW_RATIO_BURO_AMT_ANNUITY_MEAN,27.26
NONLIVINGAPARTMENTS_AVG,27.06
ORGANIZATION_TYPE_Industry: type 9,26.98
CC_AMT_RECIVABLE_MIN,26.94
CC_AMT_DRAWINGS_POS_CURRENT_MAX,26.9
CC_CNT_INSTALMENT_MATURE_CUM_VAR,26.82
CC_AMT_INST_MIN_REGULARITY_SUM,26.76
REFUSED_RATE_DOWN_PAYMENT_MAX,26.74
REFUSED_AMT_APPLICATION_MAX,26.66
ELEVATORS_AVG,26.32
REFUSED_AMT_CREDIT_MEAN,25.82
CC_AMT_DRAWINGS_POS_CURRENT_VAR,25.78
PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN,25.4
WEEKDAY_APPR_PROCESS_START_MONDAY,25.38
CC_AMT_RECIVABLE_MEAN,25.3
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,25.28
CC_AMT_DRAWINGS_CURRENT_MAX,25.28
CC_AMT_RECIVABLE_VAR,25.28
BURO_CREDIT_ACTIVE_Sold_MEAN,25.0
OCCUPATION_TYPE_Laborers,24.32
CC_SK_DPD_DEF_MEAN,24.22
REFUSED_AMT_APPLICATION_MEAN,23.94
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,23.76
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,23.3
CC_AMT_RECIVABLE_MAX,23.28
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,23.06
REFUSED_HOUR_APPR_PROCESS_START_MAX,22.74
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,22.6
OCCUPATION_TYPE_High skill tech staff,22.34
INSTAL_PAYMENT_PERC_MAX,22.22
NEW_RATIO_PREV_AMT_DOWN_PAYMENT_MAX,21.68
FLOORSMIN_AVG,21.66
NEW_RATIO_PREV_AMT_DOWN_PAYMENT_MEAN,21.58
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,21.5
REFUSED_RATE_DOWN_PAYMENT_MEAN,21.28
NAME_HOUSING_TYPE_Office apartment,21.1
CC_AMT_INST_MIN_REGULARITY_MEAN,20.68
PREV_CODE_REJECT_REASON_SCOFR_MEAN,20.5
PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,20.4
YEARS_BUILD_MEDI,20.2
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,19.72
AMT_REQ_CREDIT_BUREAU_MON,19.58
REFUSED_AMT_GOODS_PRICE_MAX,19.38
CC_NAME_CONTRACT_STATUS_Active_SUM,19.34
FLAG_PHONE,19.26
OCCUPATION_TYPE_Accountants,19.24
LIVE_CITY_NOT_WORK_CITY,18.98
CC_CNT_INSTALMENT_MATURE_CUM_SUM,18.94
FLAG_DOCUMENT_8,18.82
POS_COUNT,18.64
CNT_FAM_MEMBERS,18.52
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,18.4
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,18.02
PREV_NAME_TYPE_SUITE_Children_MEAN,17.94
CC_AMT_INST_MIN_REGULARITY_MAX,17.8
NEW_LIVE_IND_SUM,17.68
ACTIVE_MONTHS_BALANCE_MAX_MAX,17.62
NEW_RATIO_PREV_RATE_DOWN_PAYMENT_MEAN,17.6
REGION_RATING_CLIENT,17.48
OCCUPATION_TYPE_Medicine staff,17.12
NEW_RATIO_BURO_AMT_ANNUITY_MAX,17.08
CC_AMT_BALANCE_SUM,16.96
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,16.88
NEW_RATIO_BURO_AMT_CREDIT_SUM_DEBT_SUM,16.78
FLOORSMIN_MODE,16.72
REFUSED_AMT_DOWN_PAYMENT_MIN,16.26
CC_NAME_CONTRACT_STATUS_Active_VAR,15.58
NAME_HOUSING_TYPE_House / apartment,14.76
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,14.76
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,14.7
ORGANIZATION_TYPE_Medicine,14.46
WEEKDAY_APPR_PROCESS_START_SATURDAY,14.06
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,14.0
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,13.98
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,13.9
FLOORSMIN_MEDI,13.58
PREV_NAME_TYPE_SUITE_Other_B_MEAN,13.54
FLOORSMAX_MEDI,13.34
ORGANIZATION_TYPE_Bank,13.08
